client_id	aud_path	sentence	up_votes	down_votes	age	age_num	gender	accent	num_words	tempo_onsets	dom_freq	num_onsets	tempo	onset_detect_len	onset_detect_mean_diff	onset_stren_mean	onset_stren_median	sp_centroid_mean	sp_centroid_median	sp_rolloff_mean	sp_rolloff_median	sp_flattness_mean	sp_flattness_median	polyfeats_0_mean	polyfeats_1_mean	polyfeats_0_median	polyfeats_1_median	count15n-215_aud_0	acc_ratio_count15n-215_0	acc_ratio_count_13_n-1_13	acc_ratio_count_14_n-1_13	acc_ratio_count_15_n-1_13	acc_ratio_count_16_n-1_13	acc_ratio_count_13_n-1_14	acc_ratio_count_14_n-1_14	acc_ratio_count_15_n-1_14	acc_ratio_count_16_n-1_14	acc_ratio_count_13_n-1_15	acc_ratio_count_14_n-1_15	acc_ratio_count_15_n-1_15	acc_ratio_count_16_n-1_15	acc_ratio_count_13_n-1_16	acc_ratio_count_14_n-1_16	acc_ratio_count_15_n-1_16	acc_ratio_count_16_n-1_16	acc_ratio_count_13_n-2_13	acc_ratio_count_14_n-2_13	acc_ratio_count_15_n-2_13	acc_ratio_count_16_n-2_13	acc_ratio_count_13_n-2_14	acc_ratio_count_14_n-2_14	acc_ratio_count_15_n-2_14	acc_ratio_count_16_n-2_14	acc_ratio_count_13_n-2_15	acc_ratio_count_14_n-2_15	acc_ratio_count_15_n-2_15	acc_ratio_count_16_n-2_15	acc_ratio_count_13_n-2_16	acc_ratio_count_14_n-2_16	acc_ratio_count_15_n-2_16	acc_ratio_count_16_n-2_16	acc_ratio_count_13_n-3_13	acc_ratio_count_14_n-3_13	acc_ratio_count_15_n-3_13	acc_ratio_count_16_n-3_13	acc_ratio_count_13_n-3_14	acc_ratio_count_14_n-3_14	acc_ratio_count_15_n-3_14	acc_ratio_count_16_n-3_14	acc_ratio_count_13_n-3_15	acc_ratio_count_14_n-3_15	acc_ratio_count_15_n-3_15	acc_ratio_count_16_n-3_15	acc_ratio_count_13_n-3_16	acc_ratio_count_14_n-3_16	acc_ratio_count_15_n-3_16	acc_ratio_count_16_n-3_16	acc_ratio_count_13_n-4_13	acc_ratio_count_14_n-4_13	acc_ratio_count_15_n-4_13	acc_ratio_count_16_n-4_13	acc_ratio_count_13_n-4_14	acc_ratio_count_14_n-4_14	acc_ratio_count_15_n-4_14	acc_ratio_count_16_n-4_14	acc_ratio_count_13_n-4_15	acc_ratio_count_14_n-4_15	acc_ratio_count_15_n-4_15	acc_ratio_count_16_n-4_15	acc_ratio_count_13_n-4_16	acc_ratio_count_14_n-4_16	acc_ratio_count_15_n-4_16	acc_ratio_count_16_n-4_16
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156176.wav	Two cyclists are racing on a country road.	3	0	fourties	45	male	us	8	143.5546875	62.8724538682657	14	99.3840144230769	14	10	2.2902982	1.05507516860962	2678.22410136	2065.10383143967	4563.82020194576	5351.0009765625	0.04407871	0.005425869952887	-7.5473042777753E-05	-7.5473042777753E-05	-4.04396261119362E-05	0.679887073421612	10	1.25	2	2	2	2	2	1.75	1.625	1.75	1.25	1.375	1.25	1.25	1.125	1.25	1.125	1	1.25	1.25	1.125	1	1.25	1.25	1.25	1.125	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.25	1.375	1.25	1.25	1.25	1.5	1.25	1.25	1.25	1.5	1.375	1.125	1.125	1	1	0.875	0.75	1.625	1.375	1.25	1.25	0.875	0.875	0.875	0.875	0.75	0.75	0.75	0.75	0.875	0.75	0.75	0.75
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156184.wav	A couple with bright hair embracing near a crowd of others.	3	0	fourties	45	male	us	11	161.4990234375	140.738880474763	18	112.34714673913	18	10	1.8143443	1.05765581130981	1978.77644162478	850.688349797694	3548.84187397204	780.57861328125	0.033844266	0.000228047327255	-0.000168251077889	-0.000168251077889	-0.000178338047776	1.34335362022626	11	1	1.81818181818182	1.45454545454545	1.72727272727273	1.63636363636364	1.36363636363636	1.45454545454545	1.27272727272727	1.36363636363636	1.45454545454545	1.27272727272727	1.27272727272727	1.27272727272727	1.54545454545455	1.54545454545455	1.36363636363636	1.36363636363636	1.36363636363636	1.18181818181818	1.27272727272727	1.27272727272727	1.09090909090909	1.18181818181818	1.27272727272727	1.18181818181818	1.09090909090909	1	1	1	1.09090909090909	0.909090909090909	1	0.818181818181818	1	0.909090909090909	1	0.818181818181818	1	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.818181818181818	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.727272727272727	0.727272727272727
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156193.wav	A man with a bandanna around his head is lifting a very heavy weight and smiling.	3	0	fourties	45	male	us	16	117.453835227273	110.239776836769	30	135.999177631579	30	9	2.1806564	1.25144934654236	2352.58668415186	1439.10515787728	4328.59984473359	3569.12841796875	0.032858502	0.001104259165004	-0.000147898521745	-0.000147898521745	-0.000130080714934	1.07757281284071	10	0.625	1.5	1.375	1.3125	1.25	1.4375	1.375	1.4375	1.375	1.5	1.375	1.3125	1.25	1.1875	1.25	1.3125	1.125	1.125	1.125	1.0625	1.125	0.8125	0.9375	1.125	0.9375	0.625	0.625	0.625	0.625	0.625	0.625	0.6875	0.625	0.5625	0.5625	0.5625	0.5625	0.75	0.6875	0.5625	0.5	0.6875	0.5625	0.5625	0.5625	0.4375	0.4375	0.4375	0.4375	0.5625	0.5625	0.5625	0.4375	0.4375	0.4375	0.4375	0.375	0.375	0.375	0.375	0.375	0.4375	0.4375	0.4375	0.4375
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156196.wav	Three young woman adults in a group	3	0	fourties	45	male	us	7	117.453835227273	149.76934132847	17	123.046875	17	10	1.7532619	1.02017164230347	2428.98055845059	1069.52230220031	3921.79721566134	2395.56884765625	0.04355047	0.000494051724672	-0.000188392513024	-0.000188392513024	-0.00016927661464	1.3023311462846	8	1.14285714285714	2.14285714285714	1.85714285714286	1.85714285714286	1.71428571428571	1.85714285714286	1.85714285714286	1.71428571428571	1.85714285714286	2	2	1.85714285714286	1.85714285714286	1.85714285714286	1.85714285714286	1.71428571428571	1.42857142857143	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.28571428571429	1.14285714285714	1.14285714285714	1.14285714285714	1.28571428571429	1.28571428571429	1.28571428571429	1.14285714285714	1.28571428571429	1.14285714285714	1.14285714285714	0.857142857142857	0.857142857142857	0.857142857142857	1	0.857142857142857	0.857142857142857	0.714285714285714	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.714285714285714	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571	0.571428571428571
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156200.wav	A female singer sings passionately while the backup guitarist plays in the background.	3	0	fourties	45	male	us	13	123.046875	83.8299384910209	28	123.046875	28	8	2.7327988	1.32231652736664	2211.56246322595	1288.39605001766	3858.13733982741	2562.451171875	0.024232946	0.001274043926969	-0.000127381124818	-0.000127381124818	-8.99191568365263E-05	0.989884583139347	18	1.38461538461538	2.30769230769231	2.30769230769231	2.30769230769231	2	2.46153846153846	2.15384615384615	1.92307692307692	2.07692307692308	2.07692307692308	2.07692307692308	2.15384615384615	2	2.23076923076923	2.15384615384615	2	1.92307692307692	1.76923076923077	1.69230769230769	1.61538461538462	1.61538461538462	1.53846153846154	1.46153846153846	1.61538461538462	1.53846153846154	1.61538461538462	1.46153846153846	1.38461538461538	1.38461538461538	1.53846153846154	1.46153846153846	1.46153846153846	1.38461538461538	1.53846153846154	1.53846153846154	1.38461538461538	1.46153846153846	1.38461538461538	1.30769230769231	1.38461538461538	1.46153846153846	1.61538461538462	1.61538461538462	1.46153846153846	1.30769230769231	1.30769230769231	1.38461538461538	1.38461538461538	1.30769230769231	1.46153846153846	1.38461538461538	1.23076923076923	1.23076923076923	1.38461538461538	1.38461538461538	1.23076923076923	1.15384615384615	1.30769230769231	1.30769230769231	1.30769230769231	1.30769230769231	1.46153846153846	1.30769230769231	1.23076923076923	1.23076923076923
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156203.wav	A man works behind his fruit and vegetable stand.	3	0	fourties	45	male	us	9	143.5546875	69.3471239143202	19	117.453835227273	19	8	2.0964723	0.93589460849762	2820.21480577769	2019.31296288225	4976.82016225962	5426.3671875	0.050072763	0.005094755906612	-8.8891683261369E-05	-8.8891683261369E-05	-4.88319952731497E-05	0.553359814350993	11	1.22222222222222	2.44444444444444	2.11111111111111	2.22222222222222	2.22222222222222	2.33333333333333	2.33333333333333	2.22222222222222	2.11111111111111	2	2.22222222222222	2.22222222222222	1.88888888888889	2	1.88888888888889	1.77777777777778	1.88888888888889	1.44444444444444	1.44444444444444	1.44444444444444	1.55555555555556	1.33333333333333	1.44444444444444	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.33333333333333	1.33333333333333	1.22222222222222	1.33333333333333	1.33333333333333	1.44444444444444	1.22222222222222	1.33333333333333	1.33333333333333	1.55555555555556	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.33333333333333	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.33333333333333	1.22222222222222	1.22222222222222	1.22222222222222	1.33333333333333	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.22222222222222	1.11111111111111	1.22222222222222	1.22222222222222	1	1
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156207.wav	A man wearing a hat is cooking up a variety of meats on a grill.	3	0	fourties	45	male	us	15	135.999177631579	74.4587055296263	19	135.999177631579	19	9	2.2036655	1.26109504699707	2257.83414535774	1503.18678214707	4143.83497515928	3343.02978515625	0.026233103	0.001889316365123	-0.000119910734873	-0.000119910734873	-8.03593201867367E-05	0.730808080824634	16	1.06666666666667	1.06666666666667	1.13333333333333	1.06666666666667	0.933333333333333	1	1	0.933333333333333	0.933333333333333	1	0.933333333333333	0.933333333333333	0.933333333333333	1.06666666666667	1.06666666666667	1	1	1.06666666666667	1	0.866666666666667	0.866666666666667	0.933333333333333	1	1	0.933333333333333	1.06666666666667	1.06666666666667	1.06666666666667	1	1.06666666666667	1	1.06666666666667	1.06666666666667	1.06666666666667	1.06666666666667	0.933333333333333	1	1	0.933333333333333	0.933333333333333	0.933333333333333	0.866666666666667	1	0.8	0.8	0.8	0.8	0.733333333333333	0.733333333333333	0.866666666666667	1	0.866666666666667	0.866666666666667	0.8	0.8	0.8	0.733333333333333	0.8	0.8	0.866666666666667	0.866666666666667	0.866666666666667	0.866666666666667	0.866666666666667	0.866666666666667
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156209.wav	The little boy is coming out of the water in a swimming pool.	3	0	fourties	45	male	us	13	78.3025568181818	121.996414551974	14	151.999080882353	14	8	2.1906965	1.34947824478149	2231.37575440132	1551.10975466281	4217.45345744681	3886.7431640625	0.029431969	0.000785244221333	-0.000100647209482	-0.000100647209482	-8.56671671941709E-05	0.677089478331268	8	0.615384615384615	1.07692307692308	0.923076923076923	0.923076923076923	0.923076923076923	1.07692307692308	1	1.07692307692308	0.923076923076923	0.923076923076923	1	0.923076923076923	0.923076923076923	0.923076923076923	0.846153846153846	0.846153846153846	0.846153846153846	0.692307692307692	0.692307692307692	0.615384615384615	0.615384615384615	0.692307692307692	0.692307692307692	0.692307692307692	0.615384615384615	0.692307692307692	0.615384615384615	0.615384615384615	0.615384615384615	0.692307692307692	0.692307692307692	0.615384615384615	0.615384615384615	0.692307692307692	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.615384615384615	0.538461538461538	0.538461538461538	0.538461538461538	0.538461538461538	0.538461538461538
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156220.wav	Three people with political signs.	3	0	fourties	45	male	us	5	135.999177631579	42.9372855685717	13	135.999177631579	13	8	2.2429783	1.29367136955261	2985.48092578594	2177.46592720114	5086.68090820312	6255.3955078125	0.042980257	0.004071433097124	-8.44896406138105E-05	-8.44896406138105E-05	-3.87486718020564E-05	0.738720549696987	9	1.8	3.4	3.4	3.2	3.2	2.6	2.8	2.4	2.6	1.8	1.8	1.8	2	2	1.8	1.8	2	1.8	2	2	2	1.8	1.6	1.6	1.6	1.8	1.8	1.8	1.8	2	1.8	1.8	1.8	2	1.8	1.8	1.8	1.8	1.6	1.6	1.6	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.6	1.6	1.2	1.4	1	1	0.8	0.8
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156231.wav	Two dogs in the snow.	3	0	fourties	45	male	us	5	135.999177631579	31.3510339072111	8	135.999177631579	8	10	2.24351	0.764468193054199	2681.13180569877	1890.37182753229	5140.03010037579	6384.5947265625	0.04123179	0.002593040233478	-0.000151825228963	-0.000151825228963	-8.93713693508039E-05	1.17344712016697	6	1.2	2.6	2	1.8	1.8	1.4	1.6	1.6	1.4	1.4	1.4	1.4	1.4	1.4	1.4	1.2	1.2	1.2	1.2	1	1	1.4	1.4	1.4	1.4	1.2	1.2	1.2	0.8	0.8	0.8	0.8	0.8	0.6	0.6	0.6	0.8	0.8	0.8	0.8	0.8	1	1	0.8	0.6	1	0.8	0.8	0.8	1	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.6
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156232.wav	A man is lying in the grass with his arms outstretched.	4	0	fourties	45	male	us	11	135.999177631579	66.2801749451365	18	135.999177631579	18	8	2.4959056	1.58012294769287	2765.91610602121	1763.45570025397	4748.66213914825	4091.30859375	0.032948084	0.002874750178307	-0.000145099538256	-0.000145099538256	-0.000138597485097	1.32135080722732	10	0.909090909090909	2.36363636363636	2.27272727272727	2.18181818181818	1.90909090909091	2.18181818181818	2.18181818181818	1.72727272727273	1.90909090909091	2	1.63636363636364	1.81818181818182	1.45454545454545	1.45454545454545	1.18181818181818	1.36363636363636	1.27272727272727	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	1	1	1	0.909090909090909	1	1	1	1	1	0.909090909090909	1	1	1.09090909090909	1.09090909090909	1	0.909090909090909	1.09090909090909	0.909090909090909	0.909090909090909	0.909090909090909	1.09090909090909	1.09090909090909	1	0.909090909090909	1	0.909090909090909	0.909090909090909	0.909090909090909	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.727272727272727	0.727272727272727
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156234.wav	Someone climbing a rock upside down	3	0	fourties	45	male	us	6	135.999177631579	52.6492906376534	14	129.19921875	14	10	2.3307676	1.00511407852173	2438.11800083568	1631.21055398057	4243.94998753325	4274.3408203125	0.026946904	0.002052785130218	-8.06551394607586E-05	-8.06551394607586E-05	-5.58521066957973E-05	0.718043084931886	13	2.16666666666667	2.33333333333333	2.16666666666667	2.16666666666667	2	2.16666666666667	2	1.66666666666667	1.83333333333333	1.66666666666667	1.5	1.66666666666667	1.66666666666667	1.83333333333333	1.5	1.5	1.5	1.66666666666667	1.5	1.5	1.5	1.83333333333333	1.83333333333333	1.83333333333333	1.66666666666667	2.16666666666667	2.16666666666667	2.16666666666667	2.16666666666667	2.33333333333333	2.33333333333333	2.16666666666667	2.16666666666667	2.5	2.33333333333333	2.33333333333333	2.33333333333333	2.5	2.16666666666667	2	2.16666666666667	1.66666666666667	1.5	1.66666666666667	1.5	1.16666666666667	1.16666666666667	1.16666666666667	1.16666666666667	1.83333333333333	1.5	1.5	1.5	1.16666666666667	1.16666666666667	1.16666666666667	1.16666666666667	1	1	1	1	1	1	1	1
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156240.wav	man in black walking up a sidewalk.	3	0	fourties	45	male	us	7	99.3840144230769	84.8522548140822	16	107.666015625	16	8	2.2328477	1.25500917434692	2053.74093787483	1416.0858435063	3923.41690063477	3714.4775390625	0.01717768	0.000823392707389	-6.25105323735696E-05	-6.25105323735696E-05	-6.39731824912232E-05	0.509342431993602	7	1	1.71428571428571	1.71428571428571	1.42857142857143	1.42857142857143	1.28571428571429	1.14285714285714	1.14285714285714	1.14285714285714	1.28571428571429	1.28571428571429	1.14285714285714	1	1.14285714285714	1.14285714285714	1.14285714285714	1.14285714285714	1.57142857142857	1.57142857142857	1.42857142857143	1.28571428571429	1.28571428571429	1.28571428571429	1.14285714285714	1.14285714285714	1	1	1	1	1	1	1	1	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	1	1	1	1	1	1	1	1	1.14285714285714	1	1	1	1.28571428571429	1	1	1	1.14285714285714	0.857142857142857	0.857142857142857	0.857142857142857	1.28571428571429	1.14285714285714	1.28571428571429	1.28571428571429	1.14285714285714	1	1	0.857142857142857
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156250.wav	A man is playing on a stand up bass by plucking the strings.	3	0	fourties	45	male	us	13	89.1029094827586	78.8887429295583	22	89.1029094827586	22	9	2.4700277	0.995823860168457	2718.40276640496	1954.63430224758	4665.59319452408	4478.90625	0.03480588	0.006043236702681	-0.000115804516377	-0.000115804516377	-5.26049291138392E-05	0.726472809570044	17	1.30769230769231	1.53846153846154	1.53846153846154	1.38461538461538	1.30769230769231	1.53846153846154	1.38461538461538	1.38461538461538	1.30769230769231	1.53846153846154	1.46153846153846	1.53846153846154	1.46153846153846	1.46153846153846	1.46153846153846	1.30769230769231	1.30769230769231	1.30769230769231	1.38461538461538	1.38461538461538	1.30769230769231	1.38461538461538	1.30769230769231	1.30769230769231	1.30769230769231	1.30769230769231	1.30769230769231	1.30769230769231	1.30769230769231	1.15384615384615	1.23076923076923	1.23076923076923	1.23076923076923	1.23076923076923	1.15384615384615	1.15384615384615	1.15384615384615	1.23076923076923	1.23076923076923	1.15384615384615	1.15384615384615	1.15384615384615	1.07692307692308	1.07692307692308	1.07692307692308	1	0.923076923076923	1	1	1.07692307692308	1	1	0.923076923076923	0.846153846153846	0.846153846153846	0.846153846153846	0.846153846153846	0.846153846153846	0.846153846153846	0.846153846153846	0.846153846153846	0.769230769230769	0.692307692307692	0.692307692307692	0.692307692307692
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156256.wav	A group of people looking at merchandise on a table.	3	0	fourties	45	male	us	10	129.19921875	54.0123790684017	16	129.19921875	16	8	2.511237	1.19018042087555	1907.94108189112	1297.61849423634	3821.98404947917	3100.78125	0.019827163	0.000898208410945	-0.000124275340392	-0.000124275340392	-0.000104374243487	0.817626428890529	13	1.3	1.4	1.4	1.4	1.3	1.7	1.5	1.3	1.2	1.6	1.5	1.4	1.4	1.7	1.5	1.5	1.4	1.6	1.7	1.7	1.5	1.4	1.4	1.3	1.3	1.4	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.3	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.1	1.2	1	1	1	1.2	1.1	1.1	1
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156257.wav	A man, dressed in a orange vest is trimming the hedges with a lawn instrument.	3	0	fourties	45	male	us	15	135.999177631579	217.753376812042	32	135.999177631579	32	8	2.2205625	1.17019414901733	2730.77326096909	1820.02798905225	4999.07252908611	4828.82080078125	0.032977305	0.002063373569399	-0.000116632026616	-0.000116632026616	-7.76206678246001E-05	0.77302717924825	15	1	2.06666666666667	1.8	1.66666666666667	1.66666666666667	1.73333333333333	1.93333333333333	1.8	1.66666666666667	1.73333333333333	1.73333333333333	1.53333333333333	1.46666666666667	1.73333333333333	1.53333333333333	1.53333333333333	1.46666666666667	1.13333333333333	1.13333333333333	1.06666666666667	1.06666666666667	1	1	1	1	1	1	1	1	1.13333333333333	1	0.933333333333333	0.933333333333333	1	1	0.866666666666667	0.866666666666667	1	0.866666666666667	0.933333333333333	1	1	1	0.933333333333333	0.866666666666667	0.933333333333333	0.933333333333333	0.933333333333333	0.933333333333333	1	1	1	0.933333333333333	1	1	1	1	0.933333333333333	0.933333333333333	0.866666666666667	0.8	0.8	0.8	0.8	0.8
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156265.wav	A brightly colored bus is stopped in traffic.	3	1	fourties	45	male	us	8	123.046875	70.1990541835379	14	129.19921875	14	11	2.3727965	1.02468454837799	2994.64751319133	2729.64362361441	5236.52476115399	6562.24365234375	0.04463034	0.01579999178648	-0.000115464644865	-0.000115464644865	-5.64762016485957E-05	0.928114948807075	17	2.125	1.75	1.625	1.625	1.625	1.625	1.5	1.375	1.5	1.625	1.75	1.5	1.5	1.75	1.875	1.75	1.75	2.375	2	2	2	2.125	2.125	2.125	2.125	2.125	2.125	2.125	2.125	2.125	2.125	2.125	2.125	2.125	2.125	2.125	2.125	2.125	2.125	2	1.875	2.125	2	2	1.875	1.75	1.75	1.75	1.75	2.125	2	2	2	1.75	1.75	1.75	1.75	1.75	1.625	1.5	1.375	1.5	1.375	1.125	1.125
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156272.wav	A man in blue is walking down a wooden staircase at the side of a house.	3	1	fourties	45	male	us	16	129.19921875	132.90112199796	22	129.19921875	22	8	2.253316	1.41644382476807	2354.83999007813	1407.55905160288	4100.3611094916	3843.6767578125	0.019869192	0.000839361571707	-7.47018789683713E-05	-7.47018789683713E-05	-7.87548951663476E-05	0.679629549161204	18	1.125	1.375	1.3125	1.375	1.3125	1.25	1.1875	1.25	1.1875	1.125	1.125	1.125	1.0625	1.0625	1	1.0625	1.0625	0.9375	1.1875	1.0625	1	1.125	1.1875	1.1875	1.1875	1.1875	1.1875	1.125	1.0625	0.9375	0.9375	0.9375	0.9375	1	1	0.9375	0.9375	1	1	1	1	1	1	1	1	0.875	0.875	0.875	0.8125	1	1	1	0.9375	0.875	0.875	0.875	0.8125	0.625	0.6875	0.5625	0.5	0.5	0.4375	0.4375	0.4375
73a931d5f7bb11eb8d69ab9b02d0c02c71018a5357e4a85d51a36449c0265bbceae2e053716d392f05471d14c2da17fdcccca6dce34d46a67271fc4a4b5551b5	commonvoice\train\clips\common_voice_en_156278.wav	A group of Asian teenagers are holding flags on a street.	3	0	fourties	45	male	us	11	151.999080882353	81.955691898742	22	151.999080882353	22	9	2.2963545	1.17151010036469	2910.64511623668	2484.28928626023	5148.07970770474	6578.3935546875	0.0460819	0.009165058843791	-0.000131929452354	-0.000131929452354	-7.38829901399163E-05	0.853349961043799	13	1.18181818181818	1.72727272727273	1.63636363636364	1.63636363636364	1.54545454545455	1.81818181818182	1.72727272727273	1.63636363636364	1.72727272727273	1.72727272727273	1.72727272727273	1.63636363636364	1.54545454545455	1.54545454545455	1.54545454545455	1.54545454545455	1.54545454545455	1.54545454545455	1.54545454545455	1.54545454545455	1.54545454545455	1.45454545454545	1.45454545454545	1.36363636363636	1.27272727272727	1.18181818181818	1.18181818181818	1.18181818181818	1.18181818181818	1.09090909090909	1.09090909090909	1.09090909090909	1.09090909090909	1	1	1.09090909090909	1	1.18181818181818	1.09090909090909	1	0.909090909090909	1.09090909090909	1	0.909090909090909	1	0.909090909090909	0.818181818181818	0.818181818181818	0.818181818181818	1	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.909090909090909	0.818181818181818	0.818181818181818	0.818181818181818	0.818181818181818	0.636363636363636	0.636363636363636	0.727272727272727	0.727272727272727
